instrument_id,week,downtime_hours
0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-07-15 00:00:00+00:00,149.6588888888889
0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-07-22 00:00:00+00:00,163.145
0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-08-05 00:00:00+00:00,158.20333333333335
0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-08-12 00:00:00+00:00,161.7188888888889
0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-08-19 00:00:00+00:00,162.4013888888889
0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-08-26 00:00:00+00:00,164.34972222222223
0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-09-02 00:00:00+00:00,162.88555555555556
0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-09-09 00:00:00+00:00,163.0363888888889
0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-09-16 00:00:00+00:00,160.0102777777778
0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-09-23 00:00:00+00:00,166.4663888888889
0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-09-30 00:00:00+00:00,2.6783333333333332
0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-10-14 00:00:00+00:00,130.69722222222222
0aa8fd0d-019e-422b-bcfb-6f0803909220,2025-02-17 00:00:00+00:00,4.668888888888889
104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-06-03 00:00:00+00:00,
104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-06-17 00:00:00+00:00,
104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-06-24 00:00:00+00:00,64.34222222222222
1114da92-0859-4dfb-a363-26447dc0f84d,2024-05-27 00:00:00+00:00,76.00166666666667
1114da92-0859-4dfb-a363-26447dc0f84d,2024-06-03 00:00:00+00:00,162.99138888888888
1114da92-0859-4dfb-a363-26447dc0f84d,2024-06-10 00:00:00+00:00,163.17833333333334
1114da92-0859-4dfb-a363-26447dc0f84d,2024-06-17 00:00:00+00:00,163.7863888888889
1114da92-0859-4dfb-a363-26447dc0f84d,2024-06-24 00:00:00+00:00,164.29888888888888
1114da92-0859-4dfb-a363-26447dc0f84d,2024-07-01 00:00:00+00:00,162.02194444444444
1114da92-0859-4dfb-a363-26447dc0f84d,2024-07-08 00:00:00+00:00,163.52277777777778
1114da92-0859-4dfb-a363-26447dc0f84d,2024-07-15 00:00:00+00:00,162.59722222222223
1114da92-0859-4dfb-a363-26447dc0f84d,2024-07-22 00:00:00+00:00,155.40166666666667
1114da92-0859-4dfb-a363-26447dc0f84d,2024-07-29 00:00:00+00:00,154.5311111111111
1114da92-0859-4dfb-a363-26447dc0f84d,2024-08-05 00:00:00+00:00,164.3361111111111
1114da92-0859-4dfb-a363-26447dc0f84d,2024-08-12 00:00:00+00:00,162.98055555555555
1114da92-0859-4dfb-a363-26447dc0f84d,2024-08-19 00:00:00+00:00,164.71972222222223
1114da92-0859-4dfb-a363-26447dc0f84d,2024-08-26 00:00:00+00:00,164.4986111111111
1114da92-0859-4dfb-a363-26447dc0f84d,2024-09-02 00:00:00+00:00,162.93277777777777
1114da92-0859-4dfb-a363-26447dc0f84d,2024-09-09 00:00:00+00:00,163.70333333333335
1114da92-0859-4dfb-a363-26447dc0f84d,2024-09-16 00:00:00+00:00,163.525
1114da92-0859-4dfb-a363-26447dc0f84d,2024-09-23 00:00:00+00:00,164.7061111111111
1114da92-0859-4dfb-a363-26447dc0f84d,2024-09-30 00:00:00+00:00,164.40333333333334
1114da92-0859-4dfb-a363-26447dc0f84d,2024-10-07 00:00:00+00:00,163.65555555555557
1114da92-0859-4dfb-a363-26447dc0f84d,2024-10-14 00:00:00+00:00,163.8188888888889
1114da92-0859-4dfb-a363-26447dc0f84d,2024-10-21 00:00:00+00:00,164.3113888888889
1114da92-0859-4dfb-a363-26447dc0f84d,2024-10-28 00:00:00+00:00,164.02527777777777
1114da92-0859-4dfb-a363-26447dc0f84d,2024-11-04 00:00:00+00:00,163.70833333333334
1114da92-0859-4dfb-a363-26447dc0f84d,2024-11-11 00:00:00+00:00,164.47277777777776
1114da92-0859-4dfb-a363-26447dc0f84d,2024-11-18 00:00:00+00:00,163.78555555555556
1114da92-0859-4dfb-a363-26447dc0f84d,2024-11-25 00:00:00+00:00,164.1038888888889
1114da92-0859-4dfb-a363-26447dc0f84d,2024-12-02 00:00:00+00:00,163.33083333333335
1114da92-0859-4dfb-a363-26447dc0f84d,2024-12-09 00:00:00+00:00,163.53972222222222
1114da92-0859-4dfb-a363-26447dc0f84d,2024-12-16 00:00:00+00:00,163.91333333333333
1114da92-0859-4dfb-a363-26447dc0f84d,2024-12-23 00:00:00+00:00,162.8125
1114da92-0859-4dfb-a363-26447dc0f84d,2024-12-30 00:00:00+00:00,163.77194444444444
1114da92-0859-4dfb-a363-26447dc0f84d,2025-01-06 00:00:00+00:00,164.325
1114da92-0859-4dfb-a363-26447dc0f84d,2025-01-13 00:00:00+00:00,162.86944444444444
1114da92-0859-4dfb-a363-26447dc0f84d,2025-01-20 00:00:00+00:00,163.6761111111111
1114da92-0859-4dfb-a363-26447dc0f84d,2025-01-27 00:00:00+00:00,19.186944444444446
1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-05-13 00:00:00+00:00,147.08055555555555
1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-05-20 00:00:00+00:00,73.24277777777777
1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-05-27 00:00:00+00:00,24.8625
1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-06-03 00:00:00+00:00,141.9297222222222
1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-06-10 00:00:00+00:00,36.18555555555555
1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-06-17 00:00:00+00:00,19.378888888888888
2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-05-27 00:00:00+00:00,75.81972222222223
2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-06-03 00:00:00+00:00,164.2463888888889
2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-06-10 00:00:00+00:00,163.69833333333332
2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-06-17 00:00:00+00:00,160.77083333333334
2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-06-24 00:00:00+00:00,164.0077777777778
2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-07-01 00:00:00+00:00,162.8213888888889
2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-07-08 00:00:00+00:00,34.193333333333335
2c08e260-ad0e-4abd-8946-704e91559557,2024-05-13 00:00:00+00:00,151.095
2c08e260-ad0e-4abd-8946-704e91559557,2024-05-20 00:00:00+00:00,49.41
2c08e260-ad0e-4abd-8946-704e91559557,2024-05-27 00:00:00+00:00,88.09666666666666
2c08e260-ad0e-4abd-8946-704e91559557,2024-06-03 00:00:00+00:00,129.835
2c08e260-ad0e-4abd-8946-704e91559557,2024-06-10 00:00:00+00:00,26.287777777777777
2c08e260-ad0e-4abd-8946-704e91559557,2024-06-17 00:00:00+00:00,59.2725
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-05-06 00:00:00+00:00,143.03722222222223
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-05-13 00:00:00+00:00,167.2125
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-05-20 00:00:00+00:00,165.7525
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-05-27 00:00:00+00:00,157.44194444444443
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-06-03 00:00:00+00:00,164.38222222222223
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-06-10 00:00:00+00:00,161.22944444444445
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-06-17 00:00:00+00:00,143.5925
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-06-24 00:00:00+00:00,156.0186111111111
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-07-01 00:00:00+00:00,166.5286111111111
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-07-08 00:00:00+00:00,157.0713888888889
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-07-15 00:00:00+00:00,165.86277777777778
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-07-22 00:00:00+00:00,157.90666666666667
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-07-29 00:00:00+00:00,167.04166666666666
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-08-05 00:00:00+00:00,167.1575
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-08-12 00:00:00+00:00,161.00166666666667
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-08-19 00:00:00+00:00,166.41805555555555
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-08-26 00:00:00+00:00,165.7722222222222
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-09-02 00:00:00+00:00,162.56055555555557
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-09-09 00:00:00+00:00,165.29833333333335
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-09-16 00:00:00+00:00,167.61222222222221
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-09-23 00:00:00+00:00,167.0847222222222
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-09-30 00:00:00+00:00,156.69305555555556
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-10-07 00:00:00+00:00,159.845
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-10-14 00:00:00+00:00,160.67138888888888
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-10-21 00:00:00+00:00,163.13472222222222
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-10-28 00:00:00+00:00,165.47722222222222
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-11-04 00:00:00+00:00,166.6125
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-11-11 00:00:00+00:00,156.48416666666665
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-11-18 00:00:00+00:00,167.2863888888889
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-11-25 00:00:00+00:00,166.55805555555557
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-12-02 00:00:00+00:00,165.9463888888889
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-12-09 00:00:00+00:00,165.3061111111111
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-12-16 00:00:00+00:00,166.11222222222221
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-12-23 00:00:00+00:00,167.2675
2ed1d374-7800-48a8-9a5e-dca96443823a,2024-12-30 00:00:00+00:00,166.6161111111111
2ed1d374-7800-48a8-9a5e-dca96443823a,2025-01-06 00:00:00+00:00,167.65166666666667
2ed1d374-7800-48a8-9a5e-dca96443823a,2025-01-13 00:00:00+00:00,163.0913888888889
2ed1d374-7800-48a8-9a5e-dca96443823a,2025-01-20 00:00:00+00:00,167.38361111111112
2ed1d374-7800-48a8-9a5e-dca96443823a,2025-01-27 00:00:00+00:00,167.23361111111112
2ed1d374-7800-48a8-9a5e-dca96443823a,2025-02-03 00:00:00+00:00,167.75972222222222
2ed1d374-7800-48a8-9a5e-dca96443823a,2025-02-10 00:00:00+00:00,167.35111111111112
2ed1d374-7800-48a8-9a5e-dca96443823a,2025-02-17 00:00:00+00:00,165.39444444444445
2ed1d374-7800-48a8-9a5e-dca96443823a,2025-02-24 00:00:00+00:00,136.13361111111112
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-05-06 00:00:00+00:00,129.51305555555555
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-05-13 00:00:00+00:00,43.85611111111111
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-05-27 00:00:00+00:00,158.675
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-06-03 00:00:00+00:00,12.96861111111111
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-06-10 00:00:00+00:00,144.46333333333334
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-06-17 00:00:00+00:00,153.53833333333333
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-06-24 00:00:00+00:00,164.9388888888889
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-07-01 00:00:00+00:00,159.04694444444445
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-07-08 00:00:00+00:00,126.04138888888889
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-07-15 00:00:00+00:00,163.0775
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-07-22 00:00:00+00:00,162.82194444444445
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-07-29 00:00:00+00:00,155.72305555555556
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-08-05 00:00:00+00:00,165.085
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-08-12 00:00:00+00:00,150.2888888888889
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-08-19 00:00:00+00:00,162.3697222222222
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-08-26 00:00:00+00:00,165.4736111111111
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-09-02 00:00:00+00:00,161.7836111111111
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-09-09 00:00:00+00:00,147.37972222222223
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-09-16 00:00:00+00:00,166.66
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-09-23 00:00:00+00:00,158.90444444444444
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-09-30 00:00:00+00:00,157.6836111111111
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2024-10-07 00:00:00+00:00,1.988888888888889
3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-07-29 00:00:00+00:00,50.43472222222222
3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-08-12 00:00:00+00:00,46.205555555555556
3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-08-19 00:00:00+00:00,52.0525
3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-08-26 00:00:00+00:00,49.408611111111114
3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-09-02 00:00:00+00:00,0.7036111111111111
3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-09-09 00:00:00+00:00,43.045
3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-10-21 00:00:00+00:00,77.54833333333333
3496d2f1-d22c-4621-9f6b-2dbca40d015c,2024-10-28 00:00:00+00:00,43.53194444444444
40099742-8937-46e4-9d96-9ea230115e6b,2024-05-06 00:00:00+00:00,135.6613888888889
40099742-8937-46e4-9d96-9ea230115e6b,2024-05-13 00:00:00+00:00,159.79305555555555
40099742-8937-46e4-9d96-9ea230115e6b,2024-05-20 00:00:00+00:00,137.8738888888889
40099742-8937-46e4-9d96-9ea230115e6b,2024-05-27 00:00:00+00:00,27.197777777777777
40099742-8937-46e4-9d96-9ea230115e6b,2024-06-03 00:00:00+00:00,161.1327777777778
40099742-8937-46e4-9d96-9ea230115e6b,2024-06-10 00:00:00+00:00,163.39833333333334
40099742-8937-46e4-9d96-9ea230115e6b,2024-06-17 00:00:00+00:00,164.65333333333334
40099742-8937-46e4-9d96-9ea230115e6b,2024-06-24 00:00:00+00:00,28.874444444444446
40099742-8937-46e4-9d96-9ea230115e6b,2024-09-23 00:00:00+00:00,12.989166666666666
40099742-8937-46e4-9d96-9ea230115e6b,2024-09-30 00:00:00+00:00,158.0211111111111
40099742-8937-46e4-9d96-9ea230115e6b,2024-10-07 00:00:00+00:00,160.0186111111111
40099742-8937-46e4-9d96-9ea230115e6b,2024-10-14 00:00:00+00:00,161.0211111111111
40099742-8937-46e4-9d96-9ea230115e6b,2024-10-21 00:00:00+00:00,158.50694444444446
40099742-8937-46e4-9d96-9ea230115e6b,2024-10-28 00:00:00+00:00,41.83305555555555
440b6470-efce-479e-be17-8d0f6792e339,2024-05-06 00:00:00+00:00,71.51861111111111
440b6470-efce-479e-be17-8d0f6792e339,2024-05-13 00:00:00+00:00,159.90027777777777
440b6470-efce-479e-be17-8d0f6792e339,2024-05-20 00:00:00+00:00,139.88861111111112
440b6470-efce-479e-be17-8d0f6792e339,2024-05-27 00:00:00+00:00,36.81527777777778
440b6470-efce-479e-be17-8d0f6792e339,2024-06-03 00:00:00+00:00,162.66944444444445
440b6470-efce-479e-be17-8d0f6792e339,2024-06-10 00:00:00+00:00,158.39638888888888
440b6470-efce-479e-be17-8d0f6792e339,2024-06-17 00:00:00+00:00,166.0661111111111
440b6470-efce-479e-be17-8d0f6792e339,2024-06-24 00:00:00+00:00,29.07138888888889
440b6470-efce-479e-be17-8d0f6792e339,2024-09-09 00:00:00+00:00,57.098333333333336
440b6470-efce-479e-be17-8d0f6792e339,2024-09-16 00:00:00+00:00,165.69611111111112
440b6470-efce-479e-be17-8d0f6792e339,2024-09-23 00:00:00+00:00,160.28055555555557
440b6470-efce-479e-be17-8d0f6792e339,2024-09-30 00:00:00+00:00,164.41555555555556
440b6470-efce-479e-be17-8d0f6792e339,2024-10-07 00:00:00+00:00,160.50083333333333
440b6470-efce-479e-be17-8d0f6792e339,2024-10-14 00:00:00+00:00,163.8827777777778
440b6470-efce-479e-be17-8d0f6792e339,2024-10-21 00:00:00+00:00,90.83027777777778
4a85fc29-5ce7-4e90-b870-7d3001d2ce75,2024-05-13 00:00:00+00:00,2.6244444444444444
4a85fc29-5ce7-4e90-b870-7d3001d2ce75,2024-05-27 00:00:00+00:00,4.451944444444444
4a85fc29-5ce7-4e90-b870-7d3001d2ce75,2024-06-24 00:00:00+00:00,
4a85fc29-5ce7-4e90-b870-7d3001d2ce75,2024-07-01 00:00:00+00:00,
5064f4b6-85f1-41d9-8562-ae9948202868,2024-05-06 00:00:00+00:00,117.11694444444444
5064f4b6-85f1-41d9-8562-ae9948202868,2024-05-13 00:00:00+00:00,150.54222222222222
5064f4b6-85f1-41d9-8562-ae9948202868,2024-05-20 00:00:00+00:00,131.0102777777778
5064f4b6-85f1-41d9-8562-ae9948202868,2024-05-27 00:00:00+00:00,72.64861111111111
5064f4b6-85f1-41d9-8562-ae9948202868,2024-06-03 00:00:00+00:00,119.45666666666666
5064f4b6-85f1-41d9-8562-ae9948202868,2024-06-10 00:00:00+00:00,150.49583333333334
5064f4b6-85f1-41d9-8562-ae9948202868,2024-06-17 00:00:00+00:00,89.70666666666666
5064f4b6-85f1-41d9-8562-ae9948202868,2024-06-24 00:00:00+00:00,25.80527777777778
5064f4b6-85f1-41d9-8562-ae9948202868,2024-07-01 00:00:00+00:00,115.04333333333334
5064f4b6-85f1-41d9-8562-ae9948202868,2024-07-08 00:00:00+00:00,125.15611111111112
5064f4b6-85f1-41d9-8562-ae9948202868,2024-07-15 00:00:00+00:00,85.2063888888889
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-05-06 00:00:00+00:00,137.97583333333333
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-05-13 00:00:00+00:00,158.09333333333333
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-05-20 00:00:00+00:00,160.90222222222224
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-05-27 00:00:00+00:00,124.95861111111111
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-06-03 00:00:00+00:00,141.87722222222223
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-06-10 00:00:00+00:00,141.35805555555555
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-06-17 00:00:00+00:00,149.35416666666666
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-06-24 00:00:00+00:00,103.0886111111111
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-07-01 00:00:00+00:00,145.80194444444444
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-07-08 00:00:00+00:00,152.30138888888888
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-07-15 00:00:00+00:00,150.665
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-07-22 00:00:00+00:00,167.01277777777779
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-07-29 00:00:00+00:00,164.63777777777779
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-08-05 00:00:00+00:00,109.88194444444444
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-08-12 00:00:00+00:00,78.1836111111111
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-08-19 00:00:00+00:00,150.79694444444445
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-08-26 00:00:00+00:00,144.21333333333334
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-09-02 00:00:00+00:00,134.6675
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-09-09 00:00:00+00:00,143.97
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-09-16 00:00:00+00:00,132.05666666666667
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-09-23 00:00:00+00:00,146.7902777777778
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-09-30 00:00:00+00:00,150.03972222222222
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-10-07 00:00:00+00:00,156.02305555555554
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-10-14 00:00:00+00:00,145.2686111111111
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-10-21 00:00:00+00:00,144.69027777777777
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-10-28 00:00:00+00:00,159.50722222222223
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-11-04 00:00:00+00:00,146.34722222222223
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-11-11 00:00:00+00:00,152.30138888888888
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-11-18 00:00:00+00:00,150.665
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-11-25 00:00:00+00:00,122.73583333333333
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-12-02 00:00:00+00:00,144.0
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-12-09 00:00:00+00:00,141.98194444444445
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-12-16 00:00:00+00:00,115.87694444444445
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-12-23 00:00:00+00:00,152.2888888888889
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2024-12-30 00:00:00+00:00,151.45111111111112
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2025-01-06 00:00:00+00:00,164.13805555555555
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2025-01-13 00:00:00+00:00,152.9936111111111
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2025-01-20 00:00:00+00:00,145.69833333333332
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2025-01-27 00:00:00+00:00,143.18916666666667
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2025-02-03 00:00:00+00:00,145.15305555555557
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2025-02-10 00:00:00+00:00,143.64805555555554
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2025-02-17 00:00:00+00:00,137.80555555555554
51ffd6e3-27f9-462e-af2f-6baddaa288ec,2025-02-24 00:00:00+00:00,84.05666666666667
5847907c-3596-45ae-a76f-97db77d8cb94,2024-11-04 00:00:00+00:00,0.5072222222222222
5847907c-3596-45ae-a76f-97db77d8cb94,2024-11-11 00:00:00+00:00,
5847907c-3596-45ae-a76f-97db77d8cb94,2024-11-18 00:00:00+00:00,53.626666666666665
5847907c-3596-45ae-a76f-97db77d8cb94,2025-02-17 00:00:00+00:00,1.4394444444444445
5847907c-3596-45ae-a76f-97db77d8cb94,2025-02-24 00:00:00+00:00,95.25972222222222
62548191-5d9a-41c7-aae5-5788aec74ee4,2024-05-06 00:00:00+00:00,90.10583333333334
62548191-5d9a-41c7-aae5-5788aec74ee4,2024-05-13 00:00:00+00:00,147.84305555555557
62548191-5d9a-41c7-aae5-5788aec74ee4,2024-05-20 00:00:00+00:00,129.6
62548191-5d9a-41c7-aae5-5788aec74ee4,2024-05-27 00:00:00+00:00,90.43722222222222
62548191-5d9a-41c7-aae5-5788aec74ee4,2024-06-03 00:00:00+00:00,82.93138888888889
62548191-5d9a-41c7-aae5-5788aec74ee4,2024-06-10 00:00:00+00:00,24.224166666666665
62548191-5d9a-41c7-aae5-5788aec74ee4,2024-06-17 00:00:00+00:00,143.83638888888888
62548191-5d9a-41c7-aae5-5788aec74ee4,2024-06-24 00:00:00+00:00,96.93777777777778
62548191-5d9a-41c7-aae5-5788aec74ee4,2024-07-01 00:00:00+00:00,108.88583333333334
62548191-5d9a-41c7-aae5-5788aec74ee4,2024-07-08 00:00:00+00:00,139.71166666666667
62548191-5d9a-41c7-aae5-5788aec74ee4,2024-07-15 00:00:00+00:00,23.28388888888889
6befda03-748b-44fd-8195-0315b54159a9,2024-07-29 00:00:00+00:00,79.46472222222222
6befda03-748b-44fd-8195-0315b54159a9,2024-08-05 00:00:00+00:00,117.28138888888888
6befda03-748b-44fd-8195-0315b54159a9,2024-08-12 00:00:00+00:00,79.38861111111112
6befda03-748b-44fd-8195-0315b54159a9,2024-08-19 00:00:00+00:00,155.03666666666666
